hpo_id	hpo_name	ncbi_gene_id	gene_symbol	disease_id
HP:0000006	Autosomal dominant inheritance	775	CACNA1C	OMIM:601005
HP:0000006	Autosomal dominant inheritance	775	CACNA1C	OMIM:620029
HP:0000006	Autosomal dominant inheritance	775	CACNA1C	OMIM:618447
HP:0000006	Autosomal dominant inheritance	775	CACNA1C	OMIM:611875
HP:0000006	Autosomal dominant inheritance	25836	NIPBL	OMIM:122470
HP:0000006	Autosomal dominant inheritance	22873	DZIP1	OMIM:610840
HP:0000006	Autosomal dominant inheritance	2516	NR5A1	OMIM:617480
HP:0000006	Autosomal dominant inheritance	2516	NR5A1	OMIM:613957
HP:0000006	Autosomal dominant inheritance	50939	IMPG2	OMIM:616152
HP:0000006	Autosomal dominant inheritance	3617	IMPG1	OMIM:616151
HP:0000006	Autosomal dominant inheritance	3617	IMPG1	OMIM:153870
HP:0000006	Autosomal dominant inheritance	5813	PURA	OMIM:616158
HP:0000006	Autosomal dominant inheritance	4175	MCM6	OMIM:223100
HP:0000006	Autosomal dominant inheritance	2775	GNAO1	OMIM:617493
HP:0000006	Autosomal dominant inheritance	2775	GNAO1	OMIM:615473
HP:0000006	Autosomal dominant inheritance	8076	MFAP5	OMIM:616166
HP:0000006	Autosomal dominant inheritance	89884	LHX4	OMIM:262700
HP:0000006	Autosomal dominant inheritance	7415	VCP	OMIM:167320
HP:0000006	Autosomal dominant inheritance	7415	VCP	OMIM:613954
HP:0000006	Autosomal dominant inheritance	7415	VCP	OMIM:616687
HP:0000006	Autosomal dominant inheritance	57216	VANGL2	OMIM:182940
HP:0000006	Autosomal dominant inheritance	6347	CCL2	OMIM:182940
HP:0000006	Autosomal dominant inheritance	6862	TBXT	OMIM:182940
HP:0000006	Autosomal dominant inheritance	80199	FUZ	OMIM:182940
HP:0000006	Autosomal dominant inheritance	7681	MKRN3	OMIM:176270
HP:0000006	Autosomal dominant inheritance	3653	IPW	OMIM:176270
HP:0000006	Autosomal dominant inheritance	54551	MAGEL2	OMIM:176270
HP:0000006	Autosomal dominant inheritance	54551	MAGEL2	OMIM:615547
HP:0000006	Autosomal dominant inheritance	791114	PWRN1	OMIM:176270
HP:0000006	Autosomal dominant inheritance	100033413	SNORD116-1	OMIM:176270
HP:0000006	Autosomal dominant inheritance	8924	HERC2	OMIM:176270
HP:0000006	Autosomal dominant inheritance	145624	PWAR1	OMIM:176270
HP:0000006	Autosomal dominant inheritance	23742	NPAP1	OMIM:176270
HP:0000006	Autosomal dominant inheritance	338433	SNORD115-1	OMIM:176270
HP:0000006	Autosomal dominant inheritance	84100	ARL6	OMIM:268000
HP:0000006	Autosomal dominant inheritance	9227	LRAT	OMIM:268000
HP:0000006	Autosomal dominant inheritance	5949	RBP3	OMIM:268000
HP:0000006	Autosomal dominant inheritance	7401	CLRN1	OMIM:268000
HP:0000006	Autosomal dominant inheritance	5148	PDE6G	OMIM:268000
HP:0000006	Autosomal dominant inheritance	1259	CNGA1	OMIM:268000
HP:0000006	Autosomal dominant inheritance	1406	CRX	OMIM:268000
HP:0000006	Autosomal dominant inheritance	1406	CRX	OMIM:120970
HP:0000006	Autosomal dominant inheritance	157657	CFAP418	OMIM:268000
HP:0000006	Autosomal dominant inheritance	112755	STX1B	OMIM:616172
HP:0000006	Autosomal dominant inheritance	64065	PERP	OMIM:619208
HP:0000006	Autosomal dominant inheritance	6092	ROBO2	OMIM:610878
HP:0000006	Autosomal dominant inheritance	1281	COL3A1	OMIM:130050
HP:0000006	Autosomal dominant inheritance	343641	TGM6	OMIM:613908
HP:0000006	Autosomal dominant inheritance	486	FXYD2	OMIM:154020
HP:0000006	Autosomal dominant inheritance	3746	KCNC1	OMIM:616187
HP:0000006	Autosomal dominant inheritance	3000	GUCY2D	OMIM:215500
HP:0000006	Autosomal dominant inheritance	3000	GUCY2D	OMIM:601777
HP:0000006	Autosomal dominant inheritance	219972	MPEG1	OMIM:619223
HP:0000006	Autosomal dominant inheritance	4613	MYCN	OMIM:164280
HP:0000006	Autosomal dominant inheritance	51729	WBP11	OMIM:619227
HP:0000006	Autosomal dominant inheritance	6304	SATB1	OMIM:619228
HP:0000006	Autosomal dominant inheritance	6304	SATB1	OMIM:619229
HP:0000006	Autosomal dominant inheritance	9049	AIP	OMIM:219090
HP:0000006	Autosomal dominant inheritance	9049	AIP	OMIM:102200
HP:0000006	Autosomal dominant inheritance	9101	USP8	OMIM:219090
HP:0000006	Autosomal dominant inheritance	147912	SIX5	OMIM:610896
HP:0000006	Autosomal dominant inheritance	220296	HEPACAM	OMIM:613926
HP:0000006	Autosomal dominant inheritance	84196	USP48	OMIM:620227
HP:0000006	Autosomal dominant inheritance	6295	SAG	OMIM:620228
HP:0000006	Autosomal dominant inheritance	80036	TRPM3	OMIM:620224
HP:0000006	Autosomal dominant inheritance	80036	TRPM3	OMIM:620253
HP:0000006	Autosomal dominant inheritance	7345	UCHL1	OMIM:620221
HP:0000006	Autosomal dominant inheritance	7345	UCHL1	OMIM:613643
HP:0000006	Autosomal dominant inheritance	286	ANK1	OMIM:182900
HP:0000006	Autosomal dominant inheritance	23112	TNRC6B	OMIM:619243
HP:0000006	Autosomal dominant inheritance	6508	SLC4A3	OMIM:620231
HP:0000006	Autosomal dominant inheritance	2700	GJA3	OMIM:601885
HP:0000006	Autosomal dominant inheritance	6389	SDHA	OMIM:619259
HP:0000006	Autosomal dominant inheritance	6389	SDHA	OMIM:614165
HP:0000006	Autosomal dominant inheritance	1290	COL5A2	OMIM:130010
HP:0000006	Autosomal dominant inheritance	55605	KIF21A	OMIM:135700
HP:0000006	Autosomal dominant inheritance	8831	SYNGAP1	OMIM:612621
HP:0000006	Autosomal dominant inheritance	7716	VEZF1	OMIM:620247
HP:0000006	Autosomal dominant inheritance	6532	SLC6A4	OMIM:164230
HP:0000006	Autosomal dominant inheritance	3356	HTR2A	OMIM:164230
HP:0000006	Autosomal dominant inheritance	3356	HTR2A	OMIM:181500
HP:0000006	Autosomal dominant inheritance	112744	IL17F	OMIM:613956
HP:0000006	Autosomal dominant inheritance	256472	TMEM151A	OMIM:620245
HP:0000006	Autosomal dominant inheritance	133396	IL31RA	OMIM:613955
HP:0000006	Autosomal dominant inheritance	81615	TMEM163	OMIM:620243
HP:0000006	Autosomal dominant inheritance	6599	SMARCC1	OMIM:620241
HP:0000006	Autosomal dominant inheritance	2767	GNA11	OMIM:145981
HP:0000006	Autosomal dominant inheritance	2767	GNA11	OMIM:615361
HP:0000006	Autosomal dominant inheritance	2747	GLUD2	OMIM:168600
HP:0000006	Autosomal dominant inheritance	126	ADH1C	OMIM:168600
HP:0000006	Autosomal dominant inheritance	4929	NR4A2	OMIM:168600
HP:0000006	Autosomal dominant inheritance	4929	NR4A2	OMIM:619911
HP:0000006	Autosomal dominant inheritance	6908	TBP	OMIM:168600
HP:0000006	Autosomal dominant inheritance	6908	TBP	OMIM:607136
HP:0000006	Autosomal dominant inheritance	4576	MT-TT	OMIM:168600
HP:0000006	Autosomal dominant inheritance	9627	SNCAIP	OMIM:168600
HP:0000006	Autosomal dominant inheritance	1308	COL17A1	OMIM:122400
HP:0000006	Autosomal dominant inheritance	6605	SMARCE1	OMIM:607174
HP:0000006	Autosomal dominant inheritance	6605	SMARCE1	OMIM:616938
HP:0000006	Autosomal dominant inheritance	5155	PDGFB	OMIM:607174
HP:0000006	Autosomal dominant inheritance	5155	PDGFB	OMIM:213600
HP:0000006	Autosomal dominant inheritance	5155	PDGFB	OMIM:615483
HP:0000006	Autosomal dominant inheritance	2811	GP1BA	OMIM:153670
HP:0000006	Autosomal dominant inheritance	2811	GP1BA	OMIM:177820
HP:0000006	Autosomal dominant inheritance	79784	MYH14	OMIM:600652
HP:0000006	Autosomal dominant inheritance	79784	MYH14	OMIM:614369
HP:0000006	Autosomal dominant inheritance	26960	NBEA	OMIM:619157
HP:0000006	Autosomal dominant inheritance	2657	GDF1	OMIM:613854
HP:0000006	Autosomal dominant inheritance	2776	GNAQ	OMIM:163000
HP:0000006	Autosomal dominant inheritance	6165	RPL35A	OMIM:612528
HP:0000006	Autosomal dominant inheritance	6218	RPS17	OMIM:612527
HP:0000006	Autosomal dominant inheritance	51343	FZR1	OMIM:620145
HP:0000006	Autosomal dominant inheritance	10093	ARPC4	OMIM:620141
HP:0000006	Autosomal dominant inheritance	4016	LOXL1	OMIM:177650
HP:0000006	Autosomal dominant inheritance	4352	MPL	OMIM:601977
HP:0000006	Autosomal dominant inheritance	29072	SETD2	OMIM:620157
HP:0000006	Autosomal dominant inheritance	29072	SETD2	OMIM:620155
HP:0000006	Autosomal dominant inheritance	29072	SETD2	OMIM:616831
HP:0000006	Autosomal dominant inheritance	4884	NPTX1	OMIM:620158
HP:0000006	Autosomal dominant inheritance	9197	SLC33A1	OMIM:612539
HP:0000006	Autosomal dominant inheritance	3242	HPD	OMIM:140350
HP:0000006	Autosomal dominant inheritance	58528	RRAGD	OMIM:620152
HP:0000006	Autosomal dominant inheritance	7125	TNNC2	OMIM:620161
HP:0000006	Autosomal dominant inheritance	1185	CLCN6	OMIM:619173
HP:0000006	Autosomal dominant inheritance	6452	SH3BP2	OMIM:118400
HP:0000006	Autosomal dominant inheritance	10381	TUBB3	OMIM:600638
HP:0000006	Autosomal dominant inheritance	10381	TUBB3	OMIM:614039
HP:0000006	Autosomal dominant inheritance	1889	ECE1	OMIM:613870
HP:0000006	Autosomal dominant inheritance	57158	JPH2	OMIM:613873
HP:0000006	Autosomal dominant inheritance	5346	PLIN1	OMIM:613877
HP:0000006	Autosomal dominant inheritance	29967	LRP12	OMIM:164310
HP:0000006	Autosomal dominant inheritance	6687	SPG7	OMIM:607259
HP:0000006	Autosomal dominant inheritance	64127	NOD2	OMIM:186580
HP:0000006	Autosomal dominant inheritance	23036	ZNF292	OMIM:619188
HP:0000006	Autosomal dominant inheritance	342618	SLFN14	OMIM:616913
HP:0000006	Autosomal dominant inheritance	9096	TBX18	OMIM:143400
HP:0000006	Autosomal dominant inheritance	53834	FGFRL1	OMIM:194190
HP:0000006	Autosomal dominant inheritance	1487	CTBP1	OMIM:194190
HP:0000006	Autosomal dominant inheritance	1487	CTBP1	OMIM:617915
HP:0000006	Autosomal dominant inheritance	3954	LETM1	OMIM:194190
HP:0000006	Autosomal dominant inheritance	10815	CPLX1	OMIM:194190
HP:0000006	Autosomal dominant inheritance	2259	FGF14	OMIM:620174
HP:0000006	Autosomal dominant inheritance	2259	FGF14	OMIM:193003
HP:0000006	Autosomal dominant inheritance	1471	CST3	OMIM:105150
HP:0000006	Autosomal dominant inheritance	5307	PITX1	OMIM:186550
HP:0000006	Autosomal dominant inheritance	5307	PITX1	OMIM:119800
HP:0000006	Autosomal dominant inheritance	6135	RPL11	OMIM:612562
HP:0000006	Autosomal dominant inheritance	6125	RPL5	OMIM:612561
HP:0000006	Autosomal dominant inheritance	6201	RPS7	OMIM:612563
HP:0000006	Autosomal dominant inheritance	10846	PDE10A	OMIM:616922
HP:0000006	Autosomal dominant inheritance	8085	KMT2D	OMIM:620186
HP:0000006	Autosomal dominant inheritance	8085	KMT2D	OMIM:147920
HP:0000006	Autosomal dominant inheritance	11146	GLMN	OMIM:138000
HP:0000006	Autosomal dominant inheritance	9896	FIG4	OMIM:612577
HP:0000006	Autosomal dominant inheritance	1962	EHHADH	OMIM:615605
HP:0000006	Autosomal dominant inheritance	8106	PABPN1	OMIM:164300
HP:0000006	Autosomal dominant inheritance	1013	CDH15	OMIM:612580
HP:0000006	Autosomal dominant inheritance	3313	HSPA9	OMIM:182170
HP:0000006	Autosomal dominant inheritance	6929	TCF3	OMIM:616941
HP:0000006	Autosomal dominant inheritance	2074	ERCC6	OMIM:616946
HP:0000006	Autosomal dominant inheritance	2074	ERCC6	OMIM:211980
HP:0000006	Autosomal dominant inheritance	29119	CTNNA3	OMIM:615616
HP:0000006	Autosomal dominant inheritance	5424	POLD1	OMIM:612591
HP:0000006	Autosomal dominant inheritance	5424	POLD1	OMIM:615381
HP:0000006	Autosomal dominant inheritance	51308	REEP2	OMIM:615625
HP:0000006	Autosomal dominant inheritance	3371	TNC	OMIM:615629
HP:0000006	Autosomal dominant inheritance	3640	INSL3	OMIM:219050
HP:0000006	Autosomal dominant inheritance	3798	KIF5A	OMIM:604187
HP:0000006	Autosomal dominant inheritance	3798	KIF5A	OMIM:617235
HP:0000006	Autosomal dominant inheritance	3798	KIF5A	OMIM:617921
HP:0000006	Autosomal dominant inheritance	2934	GSN	OMIM:105120
HP:0000006	Autosomal dominant inheritance	6390	SDHB	OMIM:115310
HP:0000006	Autosomal dominant inheritance	6390	SDHB	OMIM:606764
HP:0000006	Autosomal dominant inheritance	6390	SDHB	OMIM:171300
HP:0000006	Autosomal dominant inheritance	25923	ATL3	OMIM:615632
HP:0000006	Autosomal dominant inheritance	4171	MCM2	OMIM:616968
HP:0000006	Autosomal dominant inheritance	4038	LRP4	OMIM:614305
HP:0000006	Autosomal dominant inheritance	406960	MIR184	OMIM:614303
HP:0000006	Autosomal dominant inheritance	3067	HDC	OMIM:137580
HP:0000006	Autosomal dominant inheritance	8763	CD164	OMIM:616969
HP:0000006	Autosomal dominant inheritance	6473	SHOX	OMIM:127300
HP:0000006	Autosomal dominant inheritance	4010	LMX1B	OMIM:161200
HP:0000006	Autosomal dominant inheritance	1837	DTNA	OMIM:604169
HP:0000006	Autosomal dominant inheritance	53630	BCO1	OMIM:115300
HP:0000006	Autosomal dominant inheritance	473	RERE	OMIM:616975
HP:0000006	Autosomal dominant inheritance	2782	GNB1	OMIM:616973
HP:0000006	Autosomal dominant inheritance	3097	HIVEP2	OMIM:616977
HP:0000006	Autosomal dominant inheritance	1588	CYP19A1	OMIM:139300
HP:0000006	Autosomal dominant inheritance	8314	BAP1	OMIM:614327
HP:0000006	Autosomal dominant inheritance	8314	BAP1	OMIM:606661
HP:0000006	Autosomal dominant inheritance	8314	BAP1	OMIM:619762
HP:0000006	Autosomal dominant inheritance	7050	TGIF1	OMIM:142946
HP:0000006	Autosomal dominant inheritance	4507	MTAP	OMIM:112250
HP:0000006	Autosomal dominant inheritance	3868	KRT16	OMIM:613000
HP:0000006	Autosomal dominant inheritance	3868	KRT16	OMIM:167200
HP:0000006	Autosomal dominant inheritance	7098	TLR3	OMIM:613002
HP:0000006	Autosomal dominant inheritance	4604	MYBPC1	OMIM:614335
HP:0000006	Autosomal dominant inheritance	4604	MYBPC1	OMIM:618524
HP:0000006	Autosomal dominant inheritance	121278	TPH2	OMIM:613003
HP:0000006	Autosomal dominant inheritance	5395	PMS2	OMIM:614337
HP:0000006	Autosomal dominant inheritance	3674	ITGA2B	OMIM:187800
HP:0000006	Autosomal dominant inheritance	1816	DRD5	OMIM:606798
HP:0000006	Autosomal dominant inheritance	1816	DRD5	OMIM:143465
HP:0000006	Autosomal dominant inheritance	8929	PHOX2B	OMIM:613013
HP:0000006	Autosomal dominant inheritance	8929	PHOX2B	OMIM:209880
HP:0000006	Autosomal dominant inheritance	286077	FAM83H	OMIM:130900
HP:0000006	Autosomal dominant inheritance	54583	EGLN1	OMIM:609820
HP:0000006	Autosomal dominant inheritance	2065	ERBB3	OMIM:133180
HP:0000006	Autosomal dominant inheritance	8936	WASF1	OMIM:618707
HP:0000006	Autosomal dominant inheritance	28514	DLL1	OMIM:618709
HP:0000006	Autosomal dominant inheritance	1056	CEL	OMIM:609812
HP:0000006	Autosomal dominant inheritance	1786	DNMT1	OMIM:604121
HP:0000006	Autosomal dominant inheritance	1786	DNMT1	OMIM:614116
HP:0000006	Autosomal dominant inheritance	9516	LITAF	OMIM:601098
HP:0000006	Autosomal dominant inheritance	93649	MYOCD	OMIM:618719
HP:0000006	Autosomal dominant inheritance	4014	LORICRIN	OMIM:604117
HP:0000006	Autosomal dominant inheritance	51317	PHF21A	OMIM:618725
HP:0000006	Autosomal dominant inheritance	56983	POGLUT1	OMIM:615696
HP:0000006	Autosomal dominant inheritance	6137	RPL13	OMIM:618728
HP:0000006	Autosomal dominant inheritance	5449	POU1F1	OMIM:613038
HP:0000006	Autosomal dominant inheritance	646	BNC1	OMIM:618723
HP:0000006	Autosomal dominant inheritance	1956	EGFR	OMIM:211980
HP:0000006	Autosomal dominant inheritance	3659	IRF1	OMIM:211980
HP:0000006	Autosomal dominant inheritance	1548	CYP2A6	OMIM:211980
HP:0000006	Autosomal dominant inheritance	1548	CYP2A6	OMIM:122700
HP:0000006	Autosomal dominant inheritance	356	FASLG	OMIM:211980
HP:0000006	Autosomal dominant inheritance	356	FASLG	OMIM:601859
HP:0000006	Autosomal dominant inheritance	5519	PPP2R1B	OMIM:211980
HP:0000006	Autosomal dominant inheritance	1326	MAP3K8	OMIM:211980
HP:0000006	Autosomal dominant inheritance	6496	SIX3	OMIM:157170
HP:0000006	Autosomal dominant inheritance	6910	TBX5	OMIM:142900
HP:0000006	Autosomal dominant inheritance	6391	SDHC	OMIM:606764
HP:0000006	Autosomal dominant inheritance	6391	SDHC	OMIM:605373
HP:0000006	Autosomal dominant inheritance	3815	KIT	OMIM:606764
HP:0000006	Autosomal dominant inheritance	3815	KIT	OMIM:154800
HP:0000006	Autosomal dominant inheritance	3815	KIT	OMIM:172800
HP:0000006	Autosomal dominant inheritance	3815	KIT	OMIM:601626
HP:0000006	Autosomal dominant inheritance	116369	SLC26A8	OMIM:606766
HP:0000006	Autosomal dominant inheritance	4153	MBL2	OMIM:614372
HP:0000006	Autosomal dominant inheritance	10654	PMVK	OMIM:175800
HP:0000006	Autosomal dominant inheritance	7545	ZIC1	OMIM:618736
HP:0000006	Autosomal dominant inheritance	7545	ZIC1	OMIM:616602
HP:0000006	Autosomal dominant inheritance	1460	CSNK2B	OMIM:618732
HP:0000006	Autosomal dominant inheritance	6155	RPL27	OMIM:617408
HP:0000006	Autosomal dominant inheritance	8449	DHX16	OMIM:618733
HP:0000006	Autosomal dominant inheritance	55901	THSD1	OMIM:618734
HP:0000006	Autosomal dominant inheritance	2746	GLUD1	OMIM:606762
HP:0000006	Autosomal dominant inheritance	3207	HOXA11	OMIM:605432
HP:0000006	Autosomal dominant inheritance	6232	RPS27	OMIM:617409
HP:0000006	Autosomal dominant inheritance	6335	SCN9A	OMIM:133020
HP:0000006	Autosomal dominant inheritance	6335	SCN9A	OMIM:167400
HP:0000006	Autosomal dominant inheritance	735	C9	OMIM:615591
HP:0000006	Autosomal dominant inheritance	8367	H4C5	OMIM:619950
HP:0000006	Autosomal dominant inheritance	8294	H4C9	OMIM:619951
HP:0000006	Autosomal dominant inheritance	63036	CELA2A	OMIM:618620
HP:0000006	Autosomal dominant inheritance	55654	TMEM127	OMIM:171300
HP:0000006	Autosomal dominant inheritance	6392	SDHD	OMIM:171300
HP:0000006	Autosomal dominant inheritance	6392	SDHD	OMIM:168000
HP:0000006	Autosomal dominant inheritance	4149	MAX	OMIM:171300
HP:0000006	Autosomal dominant inheritance	10054	UBA2	OMIM:619959
HP:0000006	Autosomal dominant inheritance	26873	OPLAH	OMIM:260005
HP:0000006	Autosomal dominant inheritance	22800	RRAS2	OMIM:618624
HP:0000006	Autosomal dominant inheritance	6720	SREBF1	OMIM:158310
HP:0000006	Autosomal dominant inheritance	6720	SREBF1	OMIM:619016
HP:0000006	Autosomal dominant inheritance	101060691	NUTM2B-AS1	OMIM:618637
HP:0000006	Autosomal dominant inheritance	79577	CDC73	OMIM:145000
HP:0000006	Autosomal dominant inheritance	79577	CDC73	OMIM:145001
HP:0000006	Autosomal dominant inheritance	79577	CDC73	OMIM:608266
HP:0000006	Autosomal dominant inheritance	2670	GFAP	OMIM:203450
HP:0000006	Autosomal dominant inheritance	10565	ARFGEF1	OMIM:619964
HP:0000006	Autosomal dominant inheritance	535	ATP6V0A1	OMIM:619970
HP:0000006	Autosomal dominant inheritance	8930	MBD4	OMIM:619975
HP:0000006	Autosomal dominant inheritance	8930	MBD4	OMIM:606660
HP:0000006	Autosomal dominant inheritance	7123	CLEC3B	OMIM:619977
HP:0000006	Autosomal dominant inheritance	54361	WNT4	OMIM:158330
HP:0000006	Autosomal dominant inheritance	652	BMP4	OMIM:607932
HP:0000006	Autosomal dominant inheritance	22884	WDR37	OMIM:618652
HP:0000006	Autosomal dominant inheritance	1656	DDX6	OMIM:618653
HP:0000006	Autosomal dominant inheritance	83636	C19orf12	OMIM:614298
HP:0000006	Autosomal dominant inheritance	57178	ZMIZ1	OMIM:618659
HP:0000006	Autosomal dominant inheritance	90268	OTULIN	OMIM:619986
HP:0000006	Autosomal dominant inheritance	3782	KCNN3	OMIM:618658
HP:0000006	Autosomal dominant inheritance	9897	WASHC5	OMIM:603563
HP:0000006	Autosomal dominant inheritance	25794	FSCN2	OMIM:607921
HP:0000006	Autosomal dominant inheritance	253738	EBF3	OMIM:617330
HP:0000006	Autosomal dominant inheritance	23432	GPR161	OMIM:155255
HP:0000006	Autosomal dominant inheritance	8518	ELP1	OMIM:155255
HP:0000006	Autosomal dominant inheritance	8643	PTCH2	OMIM:155255
HP:0000006	Autosomal dominant inheritance	7862	BRPF1	OMIM:617333
HP:0000006	Autosomal dominant inheritance	126695	KDF1	OMIM:617337
HP:0000006	Autosomal dominant inheritance	249	ALPL	OMIM:146300
HP:0000006	Autosomal dominant inheritance	389692	MAFA	OMIM:147630
HP:0000006	Autosomal dominant inheritance	2121	EVC	OMIM:193530
HP:0000006	Autosomal dominant inheritance	132884	EVC2	OMIM:193530
HP:0000006	Autosomal dominant inheritance	131405	TRIM71	OMIM:618667
HP:0000006	Autosomal dominant inheritance	6638	SNRPN	OMIM:105830
HP:0000006	Autosomal dominant inheritance	7337	UBE3A	OMIM:105830
HP:0000006	Autosomal dominant inheritance	10117	ENAM	OMIM:104500
HP:0000006	Autosomal dominant inheritance	26137	ZBTB20	OMIM:259050
HP:0000006	Autosomal dominant inheritance	55596	ZCCHC8	OMIM:618674
HP:0000006	Autosomal dominant inheritance	9247	GCM2	OMIM:617343
HP:0000006	Autosomal dominant inheritance	4849	CNOT3	OMIM:618672
HP:0000006	Autosomal dominant inheritance	2301	FOXE3	OMIM:617349
HP:0000006	Autosomal dominant inheritance	3835	KIF22	OMIM:603546
HP:0000006	Autosomal dominant inheritance	285282	RABL3	OMIM:618680
HP:0000006	Autosomal dominant inheritance	4851	NOTCH1	OMIM:616028
HP:0000006	Autosomal dominant inheritance	4851	NOTCH1	OMIM:109730
HP:0000006	Autosomal dominant inheritance	9725	TMEM63A	OMIM:618688
HP:0000006	Autosomal dominant inheritance	4488	MSX2	OMIM:168550
HP:0000006	Autosomal dominant inheritance	4488	MSX2	OMIM:168500
HP:0000006	Autosomal dominant inheritance	4488	MSX2	OMIM:604757
HP:0000006	Autosomal dominant inheritance	54443	ANLN	OMIM:616032
HP:0000006	Autosomal dominant inheritance	6121	RPE65	OMIM:618697
HP:0000006	Autosomal dominant inheritance	8621	CDK13	OMIM:617360
HP:0000006	Autosomal dominant inheritance	5310	PKD1	OMIM:173900
HP:0000006	Autosomal dominant inheritance	5587	PRKD1	OMIM:617364
HP:0000006	Autosomal dominant inheritance	2302	FOXJ1	OMIM:618699
HP:0000006	Autosomal dominant inheritance	127833	SYT2	OMIM:616040
HP:0000006	Autosomal dominant inheritance	57465	TBC1D24	OMIM:616044
HP:0000006	Autosomal dominant inheritance	10049	DNAJB6	OMIM:603511
HP:0000006	Autosomal dominant inheritance	440193	CCDC88C	OMIM:616053
HP:0000006	Autosomal dominant inheritance	25814	ATXN10	OMIM:603516
HP:0000006	Autosomal dominant inheritance	3745	KCNB1	OMIM:616056
HP:0000006	Autosomal dominant inheritance	23780	APOL2	OMIM:181500
HP:0000006	Autosomal dominant inheritance	267012	DAOA	OMIM:181500
HP:0000006	Autosomal dominant inheritance	6854	SYN2	OMIM:181500
HP:0000006	Autosomal dominant inheritance	27184	DISC2	OMIM:181500
HP:0000006	Autosomal dominant inheritance	65078	RTN4R	OMIM:181500
HP:0000006	Autosomal dominant inheritance	80832	APOL4	OMIM:181500
HP:0000006	Autosomal dominant inheritance	1116	CHI3L1	OMIM:181500
HP:0000006	Autosomal dominant inheritance	1027	CDKN1B	OMIM:610755
HP:0000006	Autosomal dominant inheritance	9126	SMC3	OMIM:610759
HP:0000006	Autosomal dominant inheritance	3192	HNRNPU	OMIM:617391
HP:0000006	Autosomal dominant inheritance	63910	SLC17A9	OMIM:616063
HP:0000006	Autosomal dominant inheritance	112939	NACC1	OMIM:617393
HP:0000006	Autosomal dominant inheritance	2260	FGFR1	OMIM:190440
HP:0000006	Autosomal dominant inheritance	2260	FGFR1	OMIM:166250
HP:0000006	Autosomal dominant inheritance	2260	FGFR1	OMIM:147950
HP:0000006	Autosomal dominant inheritance	2260	FGFR1	OMIM:123150
HP:0000006	Autosomal dominant inheritance	2260	FGFR1	OMIM:615465
HP:0000006	Autosomal dominant inheritance	2260	FGFR1	OMIM:101600
HP:0000006	Autosomal dominant inheritance	10524	KAT5	OMIM:619103
HP:0000006	Autosomal dominant inheritance	9445	ITM2B	OMIM:616079
HP:0000006	Autosomal dominant inheritance	9445	ITM2B	OMIM:117300
HP:0000006	Autosomal dominant inheritance	9445	ITM2B	OMIM:176500
HP:0000006	Autosomal dominant inheritance	10771	ZMYND11	OMIM:616083
HP:0000006	Autosomal dominant inheritance	1300	COL10A1	OMIM:156500
HP:0000006	Autosomal dominant inheritance	29895	MYL11	OMIM:619110
HP:0000006	Autosomal dominant inheritance	3839	KPNA3	OMIM:620106
HP:0000006	Autosomal dominant inheritance	80320	SP6	OMIM:620104
HP:0000006	Autosomal dominant inheritance	7078	TIMP3	OMIM:136900
HP:0000006	Autosomal dominant inheritance	6253	RTN2	OMIM:604805
HP:0000006	Autosomal dominant inheritance	10220	GDF11	OMIM:619122
HP:0000006	Autosomal dominant inheritance	79809	TTC21B	OMIM:613820
HP:0000006	Autosomal dominant inheritance	23031	MAST3	OMIM:620115
HP:0000006	Autosomal dominant inheritance	8911	CACNA1I	OMIM:620114
HP:0000006	Autosomal dominant inheritance	3710	ITPR3	OMIM:620111
HP:0000006	Autosomal dominant inheritance	2979	GUCA1B	OMIM:613827
HP:0000006	Autosomal dominant inheritance	9759	HDAC4	OMIM:600430
HP:0000006	Autosomal dominant inheritance	9759	HDAC4	OMIM:619797
HP:0000006	Autosomal dominant inheritance	64376	IKZF5	OMIM:619130
HP:0000006	Autosomal dominant inheritance	120892	LRRK2	OMIM:607060
HP:0000006	Autosomal dominant inheritance	51778	MYOZ2	OMIM:613838
HP:0000006	Autosomal dominant inheritance	654	BMP6	OMIM:620121
HP:0000006	Autosomal dominant inheritance	899	CCNF	OMIM:619141
HP:0000006	Autosomal dominant inheritance	860	RUNX2	OMIM:156510
HP:0000006	Autosomal dominant inheritance	860	RUNX2	OMIM:119600
HP:0000006	Autosomal dominant inheritance	27161	AGO2	OMIM:619149
HP:0000006	Autosomal dominant inheritance	5567	PRKACB	OMIM:619143
HP:0000006	Autosomal dominant inheritance	7389	UROD	OMIM:176100
HP:0000006	Autosomal dominant inheritance	1462	VCAN	OMIM:143200
HP:0000006	Autosomal dominant inheritance	6495	SIX1	OMIM:608389
HP:0000006	Autosomal dominant inheritance	6495	SIX1	OMIM:113650
HP:0000006	Autosomal dominant inheritance	6495	SIX1	OMIM:605192
HP:0000006	Autosomal dominant inheritance	23019	CNOT1	OMIM:619033
HP:0000006	Autosomal dominant inheritance	23019	CNOT1	OMIM:618500
HP:0000006	Autosomal dominant inheritance	55851	PSENEN	OMIM:613736
HP:0000006	Autosomal dominant inheritance	4774	NFIA	OMIM:613735
HP:0000006	Autosomal dominant inheritance	7003	TEAD1	OMIM:108985
HP:0000006	Autosomal dominant inheritance	10992	SF3B2	OMIM:164210
HP:0000006	Autosomal dominant inheritance	355	FAS	OMIM:601859
